arm,frame_id,scene_id,band_round,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground,cue_px_install,cue_px_ground,cue_px_shadow,cue_keys
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A1,0,25339,22300,129.988,129.618,129.4259,128.689,114.1108,12.3928,0.014,106.4561,128.618,0.0159,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B1,1,22645,19609,129.988,129.618,128.8288,128.205,112.4264,13.2209,0.0068,116.277,128.814,0.0079,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C1,2,21127,18400,129.988,129.618,129.0993,129.319,112.96,12.9628,0.0049,112.4814,129.276,0.0057,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D1,3,21411,19025,129.988,129.618,132.3986,132.276,115.803,13.6984,0.0132,121.391,132.205,0.0148,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E1,4,22331,20739,129.988,129.618,130.1785,131.151,112.906,14.6015,0.0292,133.7159,130.988,0.0314,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A2,5,1404,0,129.988,129.618,127.765,127.39,121.248,5.5358,0.0,50.5395,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B2,6,1074,0,129.988,129.618,127.1929,127.276,118.689,6.3981,0.0,54.4202,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C2,7,1049,0,129.988,129.618,126.2063,125.874,118.134,6.6737,0.0,50.452,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D2,8,1439,0,129.988,129.618,127.2981,127.319,121.319,4.8317,0.0,42.8183,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E2,9,1972,0,129.988,129.618,128.9399,128.803,123.3304,4.4621,0.0,39.51,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A3a,10,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B3a,11,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C3a,12,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D3a,13,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E3a,14,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A3b,15,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B3b,16,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C3b,17,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D3b,18,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E3b,19,0,0,129.988,129.618,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A1,0,8395,1399,131.0535,130.646,131.6493,131.39,119.575,9.5584,0.0095,78.0199,133.461,0.0064,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B1,1,8624,1478,131.0535,130.646,131.6228,131.445,118.9093,10.1209,0.0065,85.0391,129.689,0.0027,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C1,2,8730,1641,131.0535,130.646,131.0743,131.048,118.216,9.9351,0.0001,85.4183,128.803,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D1,3,8972,1972,131.0535,130.646,132.6238,132.76,119.134,10.3929,0.0038,82.3811,130.518,0.0066,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E1,4,9238,2596,131.0535,130.646,132.0015,132.461,116.8331,11.6873,0.0042,94.4379,132.075,0.0019,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A2,5,9408,0,131.0535,130.646,129.6814,130.39,118.732,7.9369,0.0176,54.3082,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B2,6,6940,0,131.0535,130.646,130.8631,131.173,120.504,7.8631,0.015,54.6309,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C2,7,6288,0,131.0535,130.646,129.668,130.205,118.7191,8.2642,0.0208,54.4788,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D2,8,6999,0,131.0535,130.646,132.2739,132.575,121.205,8.512,0.0167,56.739,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E2,9,9559,0,131.0535,130.646,132.2036,132.504,121.945,8.4271,0.0179,55.6197,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A3a,10,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B3a,11,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C3a,12,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D3a,13,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E3a,14,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A3b,15,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B3b,16,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C3b,17,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D3b,18,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E3b,19,0,0,131.0535,130.646,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,A1,0,20329,19031,128.401,127.134,128.7302,128.244,108.7168,16.0321,0.0055,147.1458,128.792,0.0058,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,B1,1,17578,16276,128.401,127.134,127.5213,126.8935,106.205,17.144,0.0002,156.2589,127.5235,0.0002,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,C1,2,16612,15311,128.401,127.134,127.1332,128.173,102.362,19.5697,0.0,183.5589,128.618,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,D1,3,17248,15848,128.401,127.134,126.3084,128.39,99.1641,21.5812,0.0,206.3482,128.945,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,E1,4,19397,17908,128.401,127.134,123.3521,127.977,89.4006,24.2166,0.0005,235.2958,128.173,0.0004,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,A2,5,237,0,128.401,127.134,110.072,110.063,107.291,2.4171,0.0295,153.5186,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,B2,6,125,0,128.401,127.134,113.0491,113.248,110.661,1.9738,0.088,169.2398,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,C2,7,83,0,128.401,127.134,108.547,108.362,104.5934,3.1912,0.0843,164.5425,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,D2,8,91,0,128.401,127.134,107.74,108.362,103.775,2.5533,0.011,141.0679,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,E2,9,147,0,128.401,127.134,111.4702,111.362,108.476,2.0788,0.034,155.3972,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,A3a,10,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,B3a,11,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,C3a,12,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,D3a,13,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,E3a,14,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,A3b,15,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,B3b,16,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,C3b,17,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,D3b,18,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,E3b,19,0,0,128.401,127.134,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,A1,0,7925,1579,130.746,127.906,129.8224,129.76,115.2272,11.3704,0.0114,87.8113,131.874,0.0063,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,B1,1,8000,1150,130.746,127.906,127.8086,128.162,111.2448,12.7387,0.0003,102.2606,131.317,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,C1,2,8021,892,130.746,127.906,126.9843,127.803,109.248,13.6327,0.0007,119.9224,128.1125,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,D1,3,8103,732,130.746,127.906,124.14,127.39,98.291,17.3984,0.0,158.1599,129.561,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,E1,4,8152,581,130.746,127.906,127.1476,129.39,106.1383,15.1513,0.0017,117.0314,130.988,0.0,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,A2,5,8673,0,130.746,127.906,127.9587,128.276,119.618,6.7567,0.0059,48.8579,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,B2,6,6205,0,130.746,127.906,125.5301,125.575,115.2288,7.895,0.0024,51.2714,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,C2,7,5527,0,130.746,127.906,126.8253,127.091,115.319,8.8004,0.0065,64.2981,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,D2,8,6023,0,130.746,127.906,125.7073,126.504,112.362,9.7268,0.004,61.6114,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,E2,9,8174,0,130.746,127.906,128.9478,129.02,117.7437,8.6738,0.0071,59.1562,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,A3a,10,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,B3a,11,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,C3a,12,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,D3a,13,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,E3a,14,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,A3b,15,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,B3b,16,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,C3b,17,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,D3b,18,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0006.png,sceneH1,h,on,H,E3b,19,0,0,130.746,127.906,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,A1,0,19390,12049,133.945,131.977,133.9958,133.532,118.244,12.292,0.0052,106.6659,134.76,0.0059,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,B1,1,18258,10589,133.945,131.977,133.1644,132.689,118.1697,11.7582,0.0034,101.8988,132.401,0.0056,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,C1,2,17527,10221,133.945,131.977,133.5682,133.091,118.547,12.0678,0.0006,105.3656,133.689,0.0007,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,D1,3,17761,10874,133.945,131.977,132.8751,132.575,118.145,11.7589,0.0025,100.8233,133.575,0.0037,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,E1,4,18272,12650,133.945,131.977,133.7767,133.874,118.504,12.0446,0.0105,100.2775,134.803,0.0124,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,A2,5,7444,0,133.945,131.977,130.1347,129.803,121.732,6.7416,0.0,50.7885,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,B2,6,7128,0,133.945,131.977,128.4523,128.39,119.504,7.1174,0.0,51.8088,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,C2,7,6693,0,133.945,131.977,129.7165,129.461,121.319,6.8853,0.0001,50.5254,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,D2,8,7685,0,133.945,131.977,131.4151,131.575,122.732,6.7989,0.0007,47.8917,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,E2,9,8269,0,133.945,131.977,131.675,131.575,123.618,6.6183,0.0005,49.8816,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,A3a,10,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,B3a,11,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,C3a,12,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,D3a,13,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,E3a,14,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,A3b,15,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,B3b,16,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,C3b,17,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,D3b,18,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L0__s20260823__0007.png,sceneH1,h,on,H,E3b,19,0,0,133.945,131.977,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,A1,0,4903,0,80.583,82.996,90.6258,89.067,73.811,14.1349,0.0328,93.4465,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,B1,1,4890,0,80.583,82.996,89.6305,87.969,71.398,15.2821,0.0004,110.9894,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,C1,2,4779,0,80.583,82.996,89.9666,88.394,72.067,14.8423,0.0015,111.2216,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,D1,3,4684,0,80.583,82.996,90.0035,88.508,74.181,13.3386,0.0049,93.9926,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,E1,4,4392,0,80.583,82.996,93.2167,91.953,79.5159,11.3904,0.0387,71.3434,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,A2,5,3168,757,80.583,82.996,81.7329,81.366,74.882,5.8741,0.0009,43.4221,79.882,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,B2,6,2553,1199,80.583,82.996,81.1945,80.768,73.697,6.28,0.0004,43.477,80.284,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,C2,7,2357,1263,80.583,82.996,82.4641,81.583,74.882,7.011,0.0,50.3357,80.882,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,D2,8,2544,1116,80.583,82.996,84.9006,84.181,78.11,6.028,0.0004,39.9704,82.996,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,E2,9,3175,564,80.583,82.996,86.3064,85.996,79.3078,5.7009,0.0076,42.9209,82.181,0.0106,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,A3a,10,2414,2414,80.583,82.996,78.2686,78.697,73.492,3.5391,0.0041,21.9825,78.697,0.0041,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,B3a,11,1507,1507,80.583,82.996,76.8371,78.768,67.563,5.9514,0.0073,34.6545,78.768,0.0073,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,C3a,12,1310,1310,80.583,82.996,78.8554,79.754,72.606,4.3453,0.0,25.1014,79.754,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,D3a,13,1568,1568,80.583,82.996,79.3334,80.811,70.791,5.1826,0.0026,28.2577,80.811,0.0026,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,E3a,14,2542,2542,80.583,82.996,80.7117,82.697,68.862,6.2302,0.0323,36.0204,82.697,0.0323,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,A3b,15,0,0,80.583,82.996,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,B3b,16,0,0,80.583,82.996,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,C3b,17,0,0,80.583,82.996,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,D3b,18,0,0,80.583,82.996,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0000.png,sceneH1,h,on,V,E3b,19,0,0,80.583,82.996,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,A1,0,20256,19609,99.579,99.85,99.6784,99.764,80.768,15.1718,0.004,128.4093,99.732,0.0041,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,B1,1,18539,16540,99.579,99.85,100.7232,100.665,81.953,15.0971,0.0006,133.7563,100.323,0.0007,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,C1,2,18020,15351,99.579,99.85,100.7175,100.508,82.209,14.853,0.0014,136.6042,99.878,0.0016,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,D1,3,18810,15755,99.579,99.85,99.0258,98.693,81.551,13.8174,0.0005,128.3535,98.508,0.0006,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,E1,4,20868,17796,99.579,99.85,100.1282,99.28,84.0156,13.2493,0.0015,121.1955,99.5005,0.0017,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,A2,5,6811,58,99.579,99.85,98.8179,99.138,91.366,6.0835,0.0,43.9405,100.896,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,B2,6,5107,0,99.579,99.85,100.4043,100.394,93.437,5.5619,0.0,41.6012,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,C2,7,4513,0,99.579,99.85,100.0578,100.138,92.551,5.8825,0.0,42.612,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,D2,8,4969,0,99.579,99.85,100.2043,99.622,92.181,6.5705,0.0,46.3784,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,E2,9,5898,0,99.579,99.85,101.585,101.508,94.252,5.8738,0.0,43.6174,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,A3a,10,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,B3a,11,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,C3a,12,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,D3a,13,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,E3a,14,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,A3b,15,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,B3b,16,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,C3b,17,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,D3b,18,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0001.png,sceneH1,h,on,H,E3b,19,0,0,99.579,99.85,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,A1,0,13182,9394,96.921,95.166,98.3407,98.437,81.551,13.2676,0.0009,102.1034,97.4155,0.001,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,B1,1,12792,7737,96.921,95.166,97.2178,97.323,79.551,13.9674,0.0003,115.1972,96.024,0.0005,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,C1,2,12857,7085,96.921,95.166,96.6518,97.209,76.295,15.4155,0.0,136.0186,93.665,0.0,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,D1,3,13519,7121,96.921,95.166,98.1864,98.508,78.1238,15.2522,0.0001,134.7919,95.28,0.0001,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,E1,4,14911,7885,96.921,95.166,101.908,101.166,85.067,13.9403,0.0015,117.4201,101.024,0.0023,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,A2,5,5046,0,96.921,95.166,93.527,94.6165,78.626,11.2275,0.001,55.1834,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,B2,6,2870,0,96.921,95.166,89.8393,87.181,78.697,10.1609,0.0021,51.9692,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,C2,7,1968,0,96.921,95.166,86.528,82.882,75.7271,10.7975,0.0097,59.3584,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,D2,8,2004,0,96.921,95.166,87.1612,84.583,75.697,10.8357,0.005,63.7322,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,E2,9,2998,0,96.921,95.166,90.4196,87.2165,79.697,10.1462,0.0043,55.35,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,A3a,10,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,B3a,11,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,C3a,12,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,D3a,13,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,E3a,14,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,A3b,15,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,B3b,16,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,C3b,17,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,D3b,18,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0002.png,sceneH1,h,on,H,E3b,19,0,0,96.921,95.166,,,,,,,,,0,0,0,
B,h/on/sceneH1/L5__s20260823__0003.png,sceneH1,h,on,H,A1,0,25339,22300,99.138,99.398,96.5744,97.209,71.708,19.2746,0.002,186.3082,97.024,0.0023,0,0,0,
B,h/on/sceneH1/L5__s20260823__0003.png,sceneH1,h,on,H,B1,1,22645,19609,99.138,99.398,97.2768,97.252,74.181,18.0517,0.002,172.4355,97.323,0.0023,0,0,0,
B,h/on/sceneH1/L5__s20260823__0003.png,sceneH1,h,on,H,C1,2,21127,18400,99.138,99.398,98.2972,98.362,78.512,15.295,0.0034,141.7428,97.693,0.0039,0,0,0,
B,h/on/sceneH1/L5__s20260823__0003.png,sceneH1,h,on,H,D1,3,21411,19025,99.138,99.398,101.6003,101.508,83.551,14.336,0.0129,127.8498,100.736,0.0146,0,0,0,
